Time,FP1,FP2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,P7,P8,Fz,Cz,Pz,FC1,FC2,CP1,CP2,FC5,FC6,CP5,CP6
5771.0000,14.0364,8.8775,15.7980,17.0608,12.3539,16.6990,7.7611,12.5849,1.5267,1.1711,16.9703,18.5392,8.2787,16.5475,13.4423,16.2488,4.8968,9.8288,16.8899,8.9900,6.1284,12.0996,24.6122,13.6714,16.6995
5772.0000,15.0244,9.9506,17.0739,17.9778,13.6888,17.5829,9.3116,12.6947,2.0902,0.8721,18.5412,19.1910,9.8820,13.6503,14.8345,17.1450,5.6065,11.2037,17.8848,9.9411,7.0196,13.7008,24.7223,15.9942,17.0225
5773.0000,15.9897,11.0320,18.2360,18.8842,14.9389,18.4737,10.8087,12.9456,2.6296,0.7579,19.9564,19.8624,10.9052,10.8346,16.1134,17.9187,6.2215,12.4950,18.8398,10.8161,7.9120,15.1815,25.0753,18.3027,17.5780
5774.0000,16.7953,11.9473,19.1356,19.6327,15.9527,19.2303,12.1091,13.2092,3.1072,0.8000,21.0425,20.3981,11.3005,8.0295,17.1300,18.4505,6.6346,13.5473,19.6095,11.4716,8.6902,16.3729,25.5522,20.4563,18.3156
5775.0000,17.2554,12.4753,19.5898,20.0245,16.5557,19.6642,13.0545,13.3049,3.4700,0.9164,21.5925,20.5720,11.1086,5.1358,17.7018,18.5919,6.7147,14.1704,20.0040,11.7402,9.2034,17.0841,25.9047,22.2806,19.0740
5776.0000,17.1680,12.3933,19.4176,19.8527,16.5838,19.5813,13.4962,13.0490,3.6542,0.9891,21.4032,20.1401,10.4230,2.0834,17.6481,18.1960,6.3347,14.1769,19.8299,11.4649,9.3002,17.1419,25.8098,23.5881,19.6184
5777.0000,16.3588,11.5302,18.4848,18.9557,15.9227,18.8291,13.3218,12.3042,3.5956,0.8864,20.3257,18.9065,9.3489,-1.1286,16.8340,17.1537,5.4035,13.4281,18.9386,10.5368,8.8678,16.4347,24.9516,24.2120,19.7002
5778.0000,14.7280,9.8151,16.7458,17.2648,14.5408,17.3403,12.4815,11.0161,3.2432,0.4881,18.3114,16.7838,7.9716,-4.4207,15.2109,15.4284,3.8938,11.8760,17.2703,8.9265,7.8656,14.9497,23.1070,24.0445,19.1219
5779.0000,12.2871,7.3071,14.2696,14.8352,12.5078,15.1594,11.0044,9.2286,2.5723,-0.2934,15.4438,13.8307,6.3455,-7.6501,12.8428,13.0768,1.8581,9.5886,14.8807,6.7010,6.3449,12.7906,20.2155,23.0705,17.7899
5780.0000,9.1741,4.1976,11.2432,11.8482,9.9923,12.4450,9.0016,7.0746,1.5937,-1.4975,11.9420,10.2559,4.5055,-10.6461,9.9095,10.2526,-0.5713,6.7516,11.9419,4.0205,4.4475,10.1693,16.4119,21.3845,15.7419
5781.0000,5.6430,0.7843,7.9485,8.5853,7.2372,9.4478,6.6538,4.7493,0.3574,-3.1073,8.1346,6.3857,2.4951,-13.2508,6.6853,7.1887,-3.1997,3.6434,8.7183,1.1156,2.3868,7.3716,12.0141,19.1844,13.1427
5782.0000,2.0280,-2.5786,4.7181,5.3804,4.5206,6.4703,4.1859,2.4731,-1.0521,-5.0508,4.4080,2.6057,0.3952,-15.3484,3.4967,4.1645,-5.7989,0.5897,5.5222,-1.7492,0.4127,4.7060,7.4689,16.7419,10.2522
5783.0000,-1.3108,-5.5410,1.8807,2.5614,2.1090,3.8162,1.8334,0.4557,-2.5251,-7.2079,1.1402,-0.7106,-1.6582,-16.8768,0.6694,1.4629,-8.1415,-2.0918,2.6614,-4.3165,-1.2274,2.4473,3.2690,14.3551,7.3758
5784.0000,-4.0469,-7.8141,-0.2913,0.3965,0.2164,1.7438,-0.1908,-1.1306,-3.9398,-9.4260,-1.3617,-3.2654,-3.4798,-17.8209,-1.5226,-0.6696,-10.0323,-4.1421,0.3904,-6.3735,-2.3251,0.7910,-0.1365,12.2944,4.8089
5785.0000,-5.9386,-9.2121,-1.6198,-0.9428,-1.0216,0.4316,-1.7239,-2.1641,-5.1773,-11.5373,-2.9081,-4.8783,-4.8637,-18.1936,-2.8957,-2.0551,-11.3296,-5.3968,-1.1216,-7.7754,-2.7363,-0.1706,-2.4186,10.7568,2.7920
5786.0000,-6.8614,-9.6682,-2.0375,-1.3952,-1.5555,-0.0365,-2.6677,-2.5751,-6.1328,-13.3791,-3.4442,-5.4987,-5.6280,-18.0154,-3.3734,-2.5998,-11.9544,-5.7990,-1.8039,-8.4540,-2.3916,-0.4460,-3.4131,9.8377,1.4823
5787.0000,-6.8138,-9.2258,-1.5802,-0.9989,-1.4099,0.3322,-2.9903,-2.3392,-6.7248,-14.8118,-3.0386,-5.1876,-5.6604,-17.3027,-2.9812,-2.2938,-11.8868,-5.3880,-1.6748,-8.4100,-1.2928,-0.1192,-3.1282,9.5282,0.9462
5788.0000,-5.8996,-8.0105,-0.3616,0.1356,-0.6597,1.4589,-2.7163,-1.4675,-6.8990,-15.7335,-1.8473,-4.0812,-4.9484,-16.0682,-1.8239,-1.1981,-11.1545,-4.2727,-0.8192,-7.6958,0.5005,0.6892,-1.7168,9.7341,1.1692
5789.0000,-4.2919,-6.1910,1.4611,1.8604,0.5966,3.2185,-1.9103,-0.0011,-6.6299,-16.0880,-0.0668,-2.3469,-3.5831,-14.3324,-0.0529,0.5760,-9.8191,-2.5967,0.6393,-6.3957,2.8882,1.8594,0.5742,10.3110,2.0758
5790.0000,-2.1921,-3.9450,3.7191,4.0191,2.2581,5.4640,-0.6611,1.9895,-5.9209,-15.8687,2.1090,-0.1487,-1.7342,-12.1403,2.1642,2.8864,-7.9653,-0.5086,2.5625,-4.6101,5.7446,3.2974,3.4600,11.1024,3.5505
5791.0000,0.2052,-1.4353,6.2526,6.4641,4.2291,8.0425,0.9299,4.4010,-4.8050,-15.1168,4.5166,2.3699,0.3950,-9.5723,4.6650,5.5743,-5.6971,1.8545,4.8102,-2.4488,8.9267,4.9394,6.6651,11.9698,5.4534
5792.0000,2.7316,1.1962,8.9163,9.0578,6.4137,10.8002,2.7517,7.0915,-3.3465,-13.9175,7.0287,5.0826,2.6180,-6.7466,7.2990,8.4701,-3.1398,4.3679,7.2406,-0.0341,12.2757,6.7358,9.9500,12.8059,7.6264
5793.0000,5.2468,3.8197,11.5707,11.6625,8.7014,13.5783,4.6802,9.8787,-1.6437,-12.3960,9.5389,7.8617,4.8041,-3.8083,9.9219,11.3924,-0.4472,6.9071,9.7023,2.4914,15.6140,8.6230,13.1156,13.5315,9.8934
5794.0000,7.6260,6.3023,14.0677,14.1259,10.9505,16.2050,6.5724,12.5455,0.1695,-10.7117,11.9366,10.5552,6.8925,-0.9105,12.3830,14.1447,2.1949,9.3304,12.0233,4.9563,18.7422,10.4957,15.9907,14.0790,12.0576
5795.0000,9.7411,8.4936,16.2383,16.2714,12.9808,18.4913,8.2632,14.8543,1.9276,-9.0525,14.0830,12.9720,8.8787,1.8058,14.5145,16.5168,4.5710,11.4666,14.0082,7.1598,21.4419,12.1921,18.4138,14.3741,13.9044
5796.0000,11.4489,10.2238,17.8924,17.9030,14.5816,20.2364,9.5726,16.5710,3.4442,-7.6235,15.8017,14.8852,10.7811,4.2260,16.1321,18.2941,6.4515,13.1171,15.4463,8.8843,23.4888,13.5012,20.2223,14.3245,15.2147
5797.0000,12.5925,11.3181,18.8355,18.8258,15.5372,21.2463,10.3240,17.4956,4.5339,-6.6289,16.8910,16.0573,12.6024,6.2664,17.0494,19.2787,7.6197,14.0762,16.1360,9.9207,24.6768,14.1946,21.2567,13.8244,15.7898
5798.0000,13.0222,11.6270,18.9007,18.8811,15.6674,21.3644,10.3736,17.4932,5.0411,-6.2458,17.1582,16.2829,14.3023,7.8700,17.1080,19.3206,7.9086,14.1667,15.9197,10.1046,24.8507,14.0752,21.3836,12.7752,15.4866
5799.0000,12.6306,11.0645,17.9893,17.9861,14.8717,20.5079,9.6449,16.5226,4.8742,-6.5899,16.4676,15.4397,15.7949,9.0003,16.2151,18.3510,7.2387,13.2849,14.7226,9.3550,23.9412,13.0304,20.5308,11.1181,14.2546
5800.0000,11.3929,9.6442,16.1089,16.1691,13.1670,18.7008,8.1589,14.6537,4.0354,-7.6809,14.7876,13.5312,16.9722,9.6397,14.3794,16.4115,5.6484,11.4391,12.5842,7.7049,21.9932,11.0733,18.7242,8.8665,12.1650
5801.0000,9.3987,7.4999,13.3960,13.5855,10.7045,16.0931,6.0514,12.0722,2.6388,-9.4161,12.2221,10.7104,17.7465,9.7983,11.7327,13.6674,3.3074,8.7726,9.6726,5.3149,19.1784,8.3591,16.1124,6.1283,9.4225
5802.0000,6.8617,4.8826,10.1136,10.5104,7.7608,12.9578,3.5667,9.0668,0.9087,-11.5615,9.0142,7.2722,18.0930,9.5331,8.5288,10.4003,0.5057,5.5588,6.2734,2.4625,15.7871,5.1691,12.9668,3.1054,6.3521
5803.0000,4.1001,2.1298,6.6204,7.3026,4.6985,9.6613,1.0290,5.9990,-0.8472,-13.7707,5.5155,3.6142,18.0763,8.9695,5.1148,6.9758,-2.3825,2.1671,2.7547,-0.4932,12.1948,1.8638,9.6531,0.0695,3.3603
5804.0000,1.4878,-0.3881,3.3156,4.3483,1.9065,6.6117,-1.2091,3.2579,-2.2862,-15.6327,2.1279,0.1735,17.8456,8.3132,1.8795,3.7906,-4.9552,-0.9955,-0.4901,-3.1679,8.8089,-1.1841,6.5762,-2.6847,0.8734
5805.0000,-0.6139,-2.3336,0.5694,1.9939,-0.2701,4.1916,-2.8285,1.2050,-3.0943,-16.7436,-0.7707,-2.6501,17.5979,7.8412,-0.8130,1.2094,-6.8503,-3.5562,-3.1072,-5.2164,6.0040,-3.6606,4.1104,-4.8951,-0.7330
5806.0000,-1.9279,-3.4637,-1.3438,0.4846,-1.5927,2.6911,-3.6041,0.1179,-3.0511,-16.7896,-2.8990,-4.5641,17.5184,7.8628,-2.6878,-0.4979,-7.8103,-5.2439,-4.8433,-6.3945,4.0586,-5.3680,2.5308,-6.3846,-1.2027
5807.0000,-2.3189,-3.6742,-2.2936,-0.0784,-1.9711,2.2546,-3.4475,0.1421,-2.0808,-15.6212,-4.1229,-5.4337,17.7198,8.6564,-3.6076,-1.2014,-7.7295,-5.9376,-5.5885,-6.6005,3.1069,-6.2551,1.9636,-7.0943,-0.4481
5808.0000,-1.8177,-3.0142,-2.3122,0.2501,-1.4725,2.8562,-2.4236,1.2629,-0.2737,-13.2988,-4.4733,-5.2985,18.2023,10.3934,-3.5928,-0.9304,-6.6720,-5.6825,-5.3892,-5.8902,3.1183,-6.4117,2.3671,-7.0881,1.4309
5809.0000,-0.6084,-1.6667,-1.5760,1.2791,-0.2970,4.3091,-0.7323,3.3040,2.1266,-10.0938,-4.1253,-4.3533,18.8507,13.0752,-2.8068,0.1404,-4.8561,-4.6702,-4.4300,-4.4576,3.9089,-6.0328,3.5495,-6.5287,4.1639
5810.0000,1.0220,0.0991,-0.3555,2.7310,1.2760,6.3098,1.3383,5.9580,4.7746,-6.4413,-3.3438,-2.8974,19.4741,16.5032,-1.5096,1.7357,-2.6051,-3.1864,-2.9858,-2.5873,5.1859,-5.3590,5.2187,-5.6295,7.3615
5811.0000,2.7588,1.9936,1.0548,4.3087,2.9568,8.5069,3.4782,8.8449,7.2981,-2.8489,-2.4110,-1.2637,19.8771,20.3027,0.0084,3.5448,-0.2771,-1.5396,-1.3562,-0.5883,6.6149,-4.6116,7.0523,-4.5973,10.5903
5812.0000,4.3384,3.7733,2.4094,5.7632,4.5132,10.5800,5.4256,11.5889,9.3833,0.2152,-1.5532,0.2564,19.9376,24.0004,1.4985,5.2934,1.8133,0.0130,0.2031,1.2766,7.8948,-3.9385,8.7696,-3.5800,13.4573
5813.0000,5.6120,5.2930,3.5705,6.9493,5.8214,12.3092,7.0235,13.8978,10.8478,2.4315,-0.8871,1.4744,19.6654,27.1415,2.8117,6.8043,3.4620,1.3242,1.5362,2.8478,8.8252,-3.3815,10.1901,-2.6332,15.6849
5814.0000,6.5761,6.5306,4.5363,7.8527,6.8875,13.6205,8.2492,15.6254,11.6810,3.7041,-0.3962,2.3404,19.2178,29.4164,3.9302,8.0334,4.6156,2.3858,2.6174,4.0998,9.3474,-2.8749,11.2642,-1.7147,17.1606
5815.0000,7.3636,7.5810,5.4341,8.5865,7.8361,14.5936,9.2104,16.8029,12.0442,4.1835,0.0551,2.9454,18.8624,30.7575,4.9640,9.0710,5.3762,3.3212,3.5480,5.1395,9.5520,-2.2712,12.0721,-0.7050,17.9511
5816.0000,8.1980,8.6208,6.4788,9.3559,8.8690,15.4331,10.1094,17.6278,12.2261,4.2266,0.6776,3.4908,18.8961,31.3758,6.1143,10.1104,5.9679,4.3457,4.5228,6.1715,9.6495,-1.3866,12.7928,0.5523,18.2784
5817.0000,9.3247,9.8538,7.9095,10.4020,10.2064,16.4090,11.1846,18.4111,12.5663,4.3049,1.6944,4.2339,19.5445,31.7150,7.6132,11.3899,6.6750,5.7021,5.7730,7.4397,9.9117,-0.0539,13.6536,2.2014,18.4639
5818.0000,10.9388,11.4537,9.9196,11.9374,12.0239,17.7824,12.6450,19.4952,13.3673,4.8808,3.2769,5.4213,20.8737,32.3322,9.6565,13.1235,7.7652,7.5916,7.5001,9.1604,10.5983,1.8314,14.8738,4.3322,18.8549
5819.0000,13.1280,13.5145,12.5985,14.0895,14.4024,19.7343,14.6141,21.1610,14.8150,6.2866,5.4952,7.2262,22.7466,33.7307,12.3441,15.4388,9.4185,10.1144,9.8187,11.4624,11.8866,4.2816,16.6146,6.9536,19.7494
5820.0000,15.8460,16.0244,15.8988,16.8643,17.3019,22.3160,17.0964,23.5487,16.9317,8.6342,8.2959,9.7040,24.8388,36.1923,15.6460,18.3357,11.6775,13.2363,12.7190,14.3482,13.8223,7.2104,18.9461,9.9881,21.3367
5821.0000,18.9200,18.8642,19.6377,20.1380,20.5639,25.4320,19.9734,26.6129,19.5701,11.7822,11.5087,12.7737,26.7153,39.6576,19.3988,21.6768,14.4320,16.7867,16.0608,17.6871,16.3020,10.4480,21.8361,13.2880,23.6662
5822.0000,22.0905,21.8303,23.5292,23.6771,23.9414,28.8582,23.0282,30.1244,22.4508,15.3647,14.8801,16.2307,27.9438,43.6948,23.3337,25.2110,17.4403,20.4905,19.5974,21.2379,19.0912,13.7734,25.1573,16.6646,26.6482
5823.0000,25.0666,24.6758,27.2389,27.1818,27.1469,32.2905,25.9920,33.7196,25.2307,18.8771,18.1232,19.7836,28.2123,47.5715,27.1282,28.6224,20.3815,24.0205,23.0234,24.6965,21.8726,16.9544,28.7106,19.9235,30.0839
5824.0000,27.5854,27.1558,30.4476,30.3404,29.9069,35.4075,28.5974,36.9827,27.5829,21.7916,20.9693,23.1094,27.4142,50.4168,30.4662,31.5929,22.9237,27.0613,26.0337,27.7555,24.3101,19.7850,32.2547,22.8952,33.7143
5825.0000,29.4563,29.0692,32.9064,32.8830,32.0085,37.9337,30.6270,39.5407,29.2656,23.6744,23.2102,25.9104,25.6720,51.4337,33.0932,33.8612,24.7920,29.3646,28.3790,30.1593,26.1142,22.1132,35.5382,25.4548,37.2735
5826.0000,30.5825,30.2859,34.4720,34.6223,33.3300,39.6852,31.9451,41.1447,30.1638,24.2735,24.7228,27.9636,23.2947,50.1040,34.8533,35.2646,25.8184,30.7866,29.9046,31.7445,27.0906,23.8539,38.3277,27.5294,40.5321
5827.0000,30.9586,30.7570,35.1160,35.4742,33.8484,40.5896,32.5077,41.7155,30.2918,23.5556,25.4721,29.1506,20.6786,46.3308,35.7014,35.7559,25.9627,31.2989,30.5648,32.4551,27.1636,24.9874,40.4306,29.0931,43.3220
5828.0000,30.6477,30.5090,34.9096,35.4569,33.6269,40.6781,32.3518,41.3442,29.7624,21.6878,25.4977,29.4647,18.1858,40.4774,35.6912,35.3928,25.3027,30.9738,30.4128,32.3339,26.3707,25.5460,41.7139,30.1559,45.5395
5829.0000,29.7504,29.6253,33.9898,34.6704,32.7871,40.0556,31.5707,40.2485,28.7327,18.9718,24.8885,28.9953,16.0369,33.2915,34.9458,34.3074,23.9979,29.9516,29.5704,31.4947,24.8336,25.5948,42.1167,30.7505,47.1290
5830.0000,28.3766,28.2244,32.5218,33.2664,31.4770,38.8605,30.2845,38.7005,27.3475,15.7544,23.7582,27.8970,14.2528,25.7349,33.6212,32.6662,22.2409,28.4007,28.1907,30.0860,22.7177,25.2134,41.6575,30.9228,48.0598
5831.0000,26.6283,26.4389,30.6652,31.4157,29.8424,37.2284,28.6161,36.9488,25.6969,12.3401,22.2246,26.3525,12.6641,18.7652,31.8747,30.6334,20.2111,26.4827,26.4230,28.2577,20.1916,24.4820,40.4355,30.7276,48.3044
5832.0000,24.5971,24.4019,28.5557,29.2826,28.0101,35.2691,26.6775,35.1578,23.8031,8.9312,20.4003,24.5387,10.9839,13.1290,29.8448,28.3476,18.0425,24.3311,24.3916,26.1401,17.4002,23.4766,38.6216,30.2291,47.8302
5833.0000,22.3741,22.2401,26.3025,27.0099,26.0834,33.0636,24.5699,33.3831,21.6381,5.6095,18.3929,22.6038,8.9225,9.2216,27.6474,25.9166,15.8160,22.0485,22.1920,23.8391,14.4557,22.2705,36.4404,29.5038,46.6074
5834.0000,20.0637,20.0739,23.9997,24.7170,24.1499,30.6771,22.3919,31.5862,19.1658,2.3609,16.3107,20.6588,6.3054,7.0463,25.3839,23.4278,13.5725,19.7180,19.9018,21.4449,11.4465,20.9400,34.1413,28.6412,44.6332
5835.0000,17.7946,18.0192,21.7429,22.5056,22.2935,28.1828,20.2513,29.6831,16.3924,-0.8688,14.2694,18.7827,3.1587,6.2797,23.1556,20.9682,11.3417,17.4221,17.6010,19.0490,8.4565,19.5709,31.9646,27.7410,41.9611
5836.0000,15.7196,16.1881,19.6423,20.4692,20.6045,25.6823,18.2708,27.6082,13.4075,-4.1087,12.3928,17.0352,-0.2657,6.4163,21.0750,18.6418,9.1723,15.2602,15.3901,16.7587,5.5859,18.2585,30.1067,26.9040,38.7265
5837.0000,14.0008,14.6852,17.8248,18.6993,19.1816,23.3155,16.5845,25.3694,10.3996,-7.3099,10.8066,15.4706,-3.5331,6.9451,19.2679,16.5776,7.1525,13.3541,13.3974,14.7018,2.9610,17.1019,28.6930,26.2170,35.1543
5838.0000,12.7855,13.5980,16.4221,17.2838,18.1229,21.2514,15.3213,23.0772,7.6381,-10.3245,9.6227,14.1469,-6.1259,7.5062,17.8619,14.9204,5.4107,11.8393,11.7709,13.0162,0.7287,16.1900,27.7643,25.7371,31.5436
5839.0000,12.1760,12.9849,15.5460,16.2978,17.5075,19.6626,14.5797,20.9348,5.4254,-12.9225,8.9204,13.1245,-7.5690,7.9809,16.9654,13.8078,4.0948,10.8407,10.6546,11.8263,-0.9653,15.5833,27.2809,25.4763,28.2269
5840.0000,12.2051,12.8627,15.2600,15.7877,17.3730,18.6878,14.4014,19.1918,4.0299,-14.8437,8.7283,12.4568,-7.5469,8.4949,16.6404,13.3371,3.3353,10.4423,10.1554,11.2130,-2.0101,15.2970,27.1430,25.3932,25.5129
5841.0000,12.8229,13.1977,15.5552,15.7554,17.6968,18.3953,14.7510,18.0758,3.6198,-15.8668,9.0139,12.1742,-5.9791,9.3404,16.8813,13.5349,3.2038,10.6576,10.3117,11.1856,-2.3627,15.2901,27.2219,25.3936,23.6256
5842.0000,13.9021,13.9057,16.3403,16.1479,18.3885,18.7576,15.5112,17.7225,4.2163,-15.8776,9.6843,12.2688,-3.0341,10.8472,17.6050,14.3384,3.6802,11.4138,11.0731,11.6669,-2.0709,15.4669,27.3938,25.3429,22.6554
5843.0000,15.2586,14.8607,17.4505,16.8569,19.2979,19.6467,16.4955,18.1272,5.6795,-14.9126,10.6006,12.6859,0.9163,13.2469,18.6595,15.5969,4.6411,12.5555,12.2999,12.4978,-1.2769,15.6914,27.5656,25.0872,22.5368
5844.0000,16.6853,15.9120,18.6760,17.7321,20.2389,20.8537,17.4789,19.1332,7.7344,-13.1659,11.6018,13.3270,5.3893,16.5753,19.8485,17.0950,5.8741,13.8686,13.7839,13.4631,-0.1975,15.8141,27.6883,24.4824,23.0598
5845.0000,17.9892,16.9083,19.8030,18.6049,21.0247,22.1278,18.2402,20.4615,10.0279,-10.9567,12.5344,14.0638,9.9002,20.6404,20.9687,18.5930,7.1174,15.1222,15.2879,14.3330,0.9152,15.7048,27.7533,23.4241,23.9142
5846.0000,19.0242,17.7215,20.6572,19.3191,21.5063,23.2262,18.6054,21.7758,12.2060,-8.6638,13.2801,14.7629,14.0596,25.0655,21.8502,19.8747,8.1142,16.1153,16.5920,14.9106,1.8229,15.2839,27.7756,21.8731,24.7570
5847.0000,19.7119,18.2684,21.1397,19.7600,21.6036,23.9626,18.4825,22.7617,13.9885,-6.6458,13.7754,15.3120,17.6354,29.3884,22.3883,20.7899,8.6682,16.7190,17.5376,15.0731,2.3488,14.5444,27.7722,19.8713,25.2869
5848.0000,20.0468,18.5226,21.2437,19.8756,21.3220,24.2414,17.8788,23.2011,15.2243,-5.1679,14.0184,15.6429,20.5688,33.1839,22.5613,21.2816,8.6859,16.9006,18.0556,14.7966,2.4111,13.5575,27.7434,17.5423,25.3066
5849.0000,20.0870,18.5174,21.0502,19.6841,20.7485,24.0708,16.8967,23.0177,15.9133,-4.3544,14.0626,15.7434,22.9473,36.1700,22.4276,21.3889,8.1923,16.7251,18.1730,14.1560,2.0336,12.4594,27.6640,15.0774,24.7594
5850.0000,19.9335,18.3356,20.7018,19.2660,20.0298,23.5511,15.7085,22.2856,16.1904,-4.1774,13.9994,15.6559,24.9481,38.2647,22.1052,21.2287,7.3194,16.3330,17.9967,13.3033,1.3321,11.4224,27.4905,12.7062,23.7295
5851.0000,19.7040,18.0917,20.3640,18.7434,19.3357,22.8434,14.5174,21.1962,16.2779,-4.4852,13.9351,15.4621,26.7726,39.5801,21.7390,20.9584,6.2678,15.9002,17.6799,12.4269,0.4803,10.6176,27.1782,10.6583,22.4082
5852.0000,19.5080,17.9062,20.1832,18.2503,18.8195,22.1274,13.5131,19.9977,16.4191,-5.0586,13.9669,15.2599,28.5894,40.3574,21.4647,20.7333,5.2543,15.5927,17.3807,11.7060,-0.3355,10.1763,26.7040,9.1236,21.0356
5853.0000,19.4276,17.8814,20.2528,17.9033,18.5833,21.5586,12.8339,18.9241,16.8118,-5.6815,14.1653,15.1374,30.4988,40.8687,21.3790,20.6680,4.4593,15.5261,17.2239,11.2697,-0.9602,10.1633,26.0848,8.2183,19.8336
5854.0000,19.5062,18.0788,20.5956,17.7774,18.6580,21.2359,12.5415,18.1334,17.5569,-6.2038,14.5644,15.1521,32.5216,41.3163,21.5230,20.8124,3.9877,15.7414,17.2758,11.1718,-1.3019,10.5652,25.3824,7.9657,18.9485
5855.0000,19.7460,18.5064,21.1648,17.8937,19.0022,21.1862,12.6157,17.6723,18.6353,-6.5816,15.1617,15.3198,34.6091,41.7636,21.8800,21.1474,3.8520,16.2020,17.5367,11.3865,-1.3460,11.2987,24.6925,8.2950,18.4178
5856.0000,20.1130,19.1151,21.8631,18.2199,19.5175,21.3661,12.9660,17.4740,19.9161,-6.8849,15.9251,15.6151,36.6648,42.1145,22.3880,21.5978,3.9802,16.8101,17.9506,11.8234,-1.1482,12.2340,24.1183,9.0599,18.1678
5857.0000,20.5453,19.8077,22.5697,18.6814,20.0763,21.6803,13.4571,17.3874,21.1910,-7.2718,16.8037,15.9816,38.5688,42.1460,22.9603,22.0581,4.2451,17.4374,18.4271,12.3561,-0.8120,13.2274,23.7378,10.0720,18.0428
5858.0000,20.9652,20.4560,23.1710,19.1811,20.5528,22.0082,13.9405,17.2255,22.2264,-7.9393,17.7387,16.3487,40.1977,41.5786,23.5067,22.4219,4.5023,17.9584,18.8684,12.8552,-0.4576,14.1532,23.5747,11.1413,17.8547
5859.0000,21.2898,20.9245,23.5816,19.6199,20.8499,22.2312,14.2842,16.8186,22.8155,-9.0645,18.6713,16.6479,41.4378,40.1601,23.9514,22.6051,4.6278,18.2786,19.1914,13.2160,-0.1915,14.9262,23.5837,12.1141,17.4383
5860.0000,21.4419,21.0951,23.7559,19.9148,20.9137,22.2561,14.3931,16.0563,22.8209,-10.7534,19.5463,16.8254,42.1914,37.7360,24.2415,22.5597,4.5436,18.3491,19.3417,13.3743,-0.0850,15.5103,23.6577,12.8986,16.6975
5861.0000,21.3583,20.8882,23.6849,20.0102,20.7355,22.0280,14.2189,14.9094,22.1951,-13.0107,20.3124,16.8483,42.3802,34.2860,24.3473,22.2737,4.2264,18.1663,19.2966,13.3089,-0.1644,15.9132,23.6550,13.4725,15.6293
5862.0000,20.9965,20.2755,23.3856,19.8822,20.3415,21.5338,13.7575,13.4264,20.9789,-15.7376,20.9220,16.7041,41.9493,29.9216,24.2568,21.7622,3.6993,17.7594,19.0589,13.0314,-0.4144,16.1692,23.4396,13.8721,14.3201
5863.0000,20.3391,19.2831,22.8865,19.5361,19.7763,20.7972,13.0380,11.7123,19.2787,-18.7564,21.3312,16.3959,40.8703,24.8499,23.9676,21.0532,3.0123,17.1713,18.6460,12.5703,-0.7907,16.3194,22.9236,14.1655,12.9171
5864.0000,19.3949,17.9834,22.2156,19.0001,19.0850,19.8692,12.1082,9.8960,17.2323,-21.8528,21.5029,15.9374,39.1459,19.3225,23.4824,20.1762,2.2201,16.4416,18.0806,11.9558,-1.2363,16.3949,22.0970,14.4198,11.5841
5865.0000,18.1978,16.4791,21.3967,18.3169,18.3025,18.8164,11.0209,8.0997,14.9737,-24.8231,21.4135,15.3496,36.8112,13.5893,22.8074,19.1559,1.3643,15.5973,17.3849,11.2104,-1.6962,16.4093,21.0356,14.6727,10.4557
5866.0000,16.8015,14.8828,20.4523,17.5376,17.4491,17.7114,9.8244,6.4175,12.6063,-27.5133,21.0598,14.6605,33.9320,7.8722,21.9570,18.0143,0.4665,14.6528,16.5818,10.3485,-2.1259,16.3612,19.8842,14.9152,9.6027
5867.0000,15.2735,13.2968,19.4130,16.7160,16.5362,16.6257,8.5599,4.9086,10.1912,-29.8380,20.4654,13.9077,30.5974,2.3654,20.9599,16.7783,-0.4673,13.6199,15.6991,9.3835,-2.4932,16.2446,18.8179,15.0938,9.0191
5868.0000,13.6861,11.7985,18.3271,15.9058,15.5760,15.6245,7.2632,3.6032,7.7525,-31.7780,19.6828,13.1409,26.9108,-2.7453,19.8642,15.4885,-1.4335,12.5205,14.7757,8.3383,-2.7745,16.0618,17.9953,15.1289,8.6335
5869.0000,12.1093,10.4341,17.2653,15.1583,14.5914,14.7641,5.9699,2.5175,5.2960,-33.3575,18.7893,12.4222,22.9800,-7.2578,18.7380,14.2049,-2.4157,11.3977,13.8645,7.2545,-2.9478,15.8327,17.5159,14.9446,8.3397
5870.0000,10.6036,9.2209,16.3181,14.5199,13.6225,14.0895,4.7201,1.6684,2.8339,-34.6127,17.8765,11.8211,18.9112,-10.9423,17.6643,13.0051,-3.3738,10.3195,13.0305,6.1947,-2.9873,15.5958,17.3954,14.5009,8.0386
5871.0000,9.2168,8.1573,15.5835,14.0288,12.7253,13.6323,3.5614,1.0843,0.4067,-35.5605,17.0359,11.4059,14.8075,-13.5524,16.7298,11.9747,-4.2416,9.3717,12.3423,5.2381,-2.8616,15.4009,17.5660,13.8166,7.6772
5872.0000,7.9825,7.2358,15.1493,13.7119,11.9633,13.4091,2.5471,0.8059,-1.9048,-36.1818,16.3423,11.2307,10.7702,-14.8644,16.0096,11.1931,-4.9354,8.6428,11.8608,4.4666,-2.5365,15.2937,17.9014,12.9763,7.2720
5873.0000,6.9204,6.4549,15.0736,13.5804,11.3949,13.4207,1.7314,0.8791,-3.9831,-36.4221,15.8406,11.3234,6.9012,-14.7329,15.5543,10.7158,-5.3706,8.2036,11.6267,3.9492,-1.9825,15.3009,18.2575,12.1182,6.9122
