Time,EMG1,EMG2,IO,EMG3,EMG4
2865.0000,1167.5000,-1795.5000,19.5000,311.5000,2827.0000
2866.0000,1173.5000,-1783.5000,21.0000,299.0000,2797.5000
2867.0000,1185.0000,-1755.0000,22.0000,281.0000,2758.5000
2868.0000,1207.0000,-1702.5000,23.0000,246.0000,2700.0000
2869.0000,1223.0000,-1656.5000,24.0000,209.0000,2642.0000
2870.0000,1224.0000,-1616.0000,24.5000,167.0000,2588.0000
2871.0000,1215.5000,-1586.5000,25.5000,129.5000,2547.0000
2872.0000,1196.5000,-1553.0000,26.0000,95.0000,2518.0000
2873.0000,1191.0000,-1534.5000,26.0000,74.5000,2498.0000
2874.0000,1202.5000,-1521.0000,26.0000,75.5000,2477.5000
2875.0000,1199.5000,-1511.0000,25.5000,71.5000,2452.0000
2876.0000,1182.0000,-1492.0000,25.0000,37.5000,2414.5000
2877.0000,1175.5000,-1469.0000,24.5000,6.5000,2384.5000
2878.0000,1183.0000,-1431.0000,24.0000,-20.0000,2366.5000
2879.0000,1194.0000,-1401.5000,24.0000,-38.5000,2352.5000
2880.0000,1212.0000,-1377.5000,24.5000,-58.5000,2347.5000
2881.0000,1228.0000,-1360.0000,24.5000,-75.0000,2337.0000
2882.0000,1250.0000,-1343.5000,25.5000,-95.0000,2315.0000
2883.0000,1263.5000,-1312.5000,25.5000,-112.5000,2285.0000
2884.0000,1275.0000,-1268.5000,26.0000,-128.0000,2247.5000
2885.0000,1299.5000,-1226.5000,26.0000,-138.0000,2215.0000
2886.0000,1337.0000,-1189.0000,26.0000,-145.0000,2189.5000
2887.0000,1352.0000,-1176.0000,26.0000,-159.0000,2167.0000
2888.0000,1352.5000,-1182.0000,25.5000,-182.5000,2148.5000
2889.0000,1354.5000,-1191.0000,25.0000,-200.5000,2137.5000
2890.0000,1353.5000,-1204.5000,24.0000,-209.0000,2134.5000
2891.0000,1342.0000,-1223.0000,23.0000,-212.0000,2129.0000
2892.0000,1325.5000,-1243.0000,21.5000,-204.5000,2113.0000
2893.0000,1311.5000,-1265.0000,20.0000,-208.0000,2113.0000
2894.0000,1299.0000,-1286.0000,18.5000,-226.5000,2123.5000
2895.0000,1294.5000,-1280.0000,16.5000,-234.5000,2135.5000
2896.0000,1283.0000,-1271.0000,15.5000,-230.5000,2145.5000
2897.0000,1234.0000,-1313.0000,14.5000,-214.5000,2118.0000
2898.0000,1170.0000,-1376.0000,14.0000,-190.0000,2042.0000
2899.0000,1127.0000,-1396.0000,14.0000,-170.5000,1984.0000
2900.0000,1096.5000,-1388.0000,13.5000,-155.5000,1931.5000
2901.0000,1089.0000,-1348.0000,13.5000,-127.5000,1897.5000
2902.0000,1080.5000,-1302.5000,13.0000,-86.5000,1865.5000
2903.0000,1047.0000,-1288.0000,13.0000,-73.0000,1805.0000
2904.0000,1007.0000,-1282.5000,13.0000,-78.0000,1717.0000
2905.0000,951.5000,-1293.0000,13.5000,-92.0000,1641.0000
2906.0000,888.5000,-1308.5000,13.0000,-109.5000,1568.5000
2907.0000,807.0000,-1323.5000,13.0000,-123.0000,1525.5000
2908.0000,737.5000,-1327.0000,12.5000,-136.5000,1493.5000
2909.0000,714.0000,-1277.0000,12.5000,-156.5000,1459.0000
2910.0000,708.5000,-1219.0000,12.5000,-178.0000,1419.0000
2911.0000,715.0000,-1175.0000,12.5000,-189.0000,1380.0000
2912.0000,716.5000,-1150.5000,13.0000,-197.5000,1336.5000
2913.0000,688.5000,-1166.0000,13.5000,-229.5000,1272.0000
2914.0000,659.0000,-1195.5000,14.5000,-272.5000,1198.5000
2915.0000,632.5000,-1246.5000,15.5000,-295.5000,1165.5000
2916.0000,621.5000,-1294.5000,16.0000,-305.5000,1152.5000
2917.0000,650.5000,-1337.0000,17.0000,-298.5000,1153.5000
2918.0000,681.5000,-1367.0000,17.0000,-288.5000,1158.5000
2919.0000,718.5000,-1375.0000,17.5000,-298.0000,1160.0000
2920.0000,734.0000,-1373.0000,18.0000,-312.0000,1160.0000
2921.0000,704.5000,-1369.0000,18.5000,-306.5000,1163.5000
2922.0000,647.5000,-1362.5000,18.5000,-295.5000,1161.0000
2923.0000,534.0000,-1358.0000,19.0000,-284.0000,1131.0000
2924.0000,432.0000,-1352.5000,19.5000,-274.5000,1092.5000
2925.0000,332.5000,-1346.0000,19.5000,-274.5000,1050.5000
2926.0000,277.0000,-1336.5000,19.0000,-275.0000,1018.0000
2927.0000,267.0000,-1319.0000,19.0000,-276.5000,1018.0000
2928.0000,277.5000,-1291.0000,18.5000,-277.5000,1027.5000
2929.0000,295.5000,-1241.0000,18.0000,-279.5000,1037.5000
2930.0000,285.0000,-1212.5000,17.5000,-281.5000,1036.5000
2931.0000,234.5000,-1199.5000,17.0000,-285.5000,999.5000
2932.0000,179.0000,-1191.0000,16.5000,-279.0000,947.0000
2933.0000,111.5000,-1181.0000,16.0000,-234.5000,869.5000
2934.0000,44.5000,-1173.0000,15.0000,-198.0000,801.0000
2935.0000,-30.5000,-1160.0000,14.0000,-197.0000,760.0000
2936.0000,-89.5000,-1134.0000,13.0000,-189.5000,734.0000
2937.0000,-139.0000,-1089.5000,11.5000,-153.5000,722.5000
2938.0000,-181.0000,-1064.0000,10.0000,-104.0000,710.5000
2939.0000,-215.0000,-1048.5000,8.5000,-12.5000,705.5000
2940.0000,-234.5000,-1041.0000,7.5000,73.5000,696.5000
2941.0000,-243.5000,-1036.5000,6.5000,167.0000,684.5000
2942.0000,-257.5000,-1029.5000,6.0000,224.0000,675.5000
2943.0000,-276.5000,-1018.5000,5.0000,238.0000,692.0000
2944.0000,-290.0000,-1017.5000,4.5000,246.0000,702.5000
2945.0000,-301.0000,-1027.5000,4.5000,265.0000,701.5000
2946.0000,-316.0000,-1041.5000,4.0000,285.5000,690.5000
2947.0000,-337.5000,-1065.0000,4.0000,305.0000,665.5000
2948.0000,-351.0000,-1077.0000,3.5000,338.0000,661.5000
2949.0000,-367.5000,-1082.5000,3.5000,390.0000,683.5000
2950.0000,-390.5000,-1080.5000,3.0000,432.5000,714.5000
2951.0000,-424.5000,-1068.5000,3.0000,473.0000,753.0000
2952.0000,-479.0000,-1052.5000,2.5000,501.5000,790.5000
2953.0000,-551.5000,-1036.0000,2.5000,520.0000,827.0000
2954.0000,-623.0000,-1048.5000,2.0000,536.0000,862.5000
2955.0000,-697.5000,-1076.5000,2.0000,544.5000,889.5000
2956.0000,-739.5000,-1085.0000,1.5000,564.5000,911.0000
2957.0000,-769.5000,-1082.0000,1.0000,603.5000,933.0000
2958.0000,-797.0000,-1066.0000,0.0000,627.0000,956.0000
2959.0000,-824.0000,-1039.5000,0.0000,645.5000,988.0000
2960.0000,-839.5000,-995.0000,-0.5000,662.0000,1017.5000
2961.0000,-848.5000,-947.0000,-1.5000,682.0000,1059.0000
2962.0000,-858.0000,-931.5000,-1.5000,709.0000,1101.5000
2963.0000,-870.5000,-928.0000,-2.0000,747.0000,1162.5000
2964.0000,-909.0000,-918.5000,-2.5000,770.5000,1206.5000
2965.0000,-953.0000,-910.0000,-2.5000,786.5000,1248.0000
2966.0000,-1011.5000,-908.5000,-3.0000,799.0000,1286.5000
2967.0000,-1064.5000,-909.5000,-3.0000,812.0000,1333.0000
2968.0000,-1103.5000,-917.0000,-3.5000,822.0000,1371.0000
2969.0000,-1132.0000,-928.5000,-4.0000,826.5000,1409.0000
2970.0000,-1154.5000,-956.5000,-4.5000,802.0000,1429.5000
2971.0000,-1158.0000,-971.0000,-5.0000,762.0000,1450.0000
2972.0000,-1110.0000,-919.0000,-5.5000,750.5000,1538.5000
2973.0000,-1052.5000,-863.5000,-5.5000,752.0000,1666.5000
2974.0000,-988.5000,-834.0000,-5.0000,756.5000,1773.0000
2975.0000,-943.0000,-806.0000,-4.0000,755.5000,1857.0000
2976.0000,-927.5000,-758.0000,-3.0000,750.0000,1860.5000
2977.0000,-908.5000,-712.0000,-2.0000,744.5000,1836.5000
2978.0000,-847.0000,-681.0000,-1.0000,754.5000,1853.5000
2979.0000,-796.5000,-658.0000,-0.5000,764.5000,1888.5000
2980.0000,-767.0000,-635.5000,0.0000,736.0000,1941.5000
2981.0000,-762.0000,-620.5000,0.0000,693.0000,2004.0000
2982.0000,-794.5000,-622.0000,0.5000,658.5000,2096.0000
2983.0000,-819.0000,-629.5000,1.5000,636.5000,2200.0000
2984.0000,-824.5000,-643.5000,1.5000,644.0000,2299.0000
2985.0000,-809.5000,-638.5000,2.0000,668.0000,2396.5000
2986.0000,-777.5000,-613.0000,1.5000,699.0000,2481.5000
2987.0000,-741.5000,-589.5000,1.5000,739.5000,2571.5000
2988.0000,-700.0000,-569.5000,1.5000,800.0000,2696.0000
2989.0000,-676.0000,-558.0000,1.0000,846.5000,2817.0000
2990.0000,-681.5000,-552.0000,1.0000,834.0000,2904.0000
2991.0000,-672.0000,-524.0000,0.5000,813.0000,2967.0000
2992.0000,-639.0000,-448.0000,0.0000,815.0000,2994.5000
2993.0000,-563.0000,-371.5000,0.0000,831.0000,3019.0000
2994.0000,-414.0000,-281.0000,-0.5000,859.0000,3050.0000
2995.0000,-302.5000,-261.0000,-1.0000,866.5000,3078.5000
2996.0000,-205.0000,-317.5000,-1.0000,821.0000,3107.0000
2997.0000,-141.5000,-409.0000,-2.0000,765.0000,3127.0000
2998.0000,-81.5000,-547.5000,-2.5000,703.0000,3139.0000
2999.0000,-53.0000,-689.0000,-3.5000,656.0000,3140.0000
3000.0000,-31.5000,-858.0000,-4.5000,627.5000,3132.5000
3001.0000,-31.5000,-986.0000,-5.0000,614.5000,3115.0000
3002.0000,-37.0000,-1106.0000,-6.0000,636.5000,3090.5000
3003.0000,-23.0000,-1177.0000,-7.0000,644.0000,3060.5000
3004.0000,2.5000,-1236.0000,-8.0000,626.5000,3029.0000
3005.0000,-2.5000,-1288.0000,-9.0000,597.0000,2997.0000
3006.0000,-38.5000,-1358.0000,-10.0000,550.0000,2968.0000
3007.0000,-69.0000,-1410.5000,-11.0000,511.5000,2944.5000
3008.0000,-105.5000,-1457.0000,-11.5000,473.0000,2929.0000
3009.0000,-143.5000,-1504.5000,-12.0000,440.0000,2921.0000
3010.0000,-198.0000,-1554.5000,-12.5000,403.0000,2923.5000
3011.0000,-228.0000,-1601.0000,-12.5000,387.5000,2932.5000
3012.0000,-261.0000,-1659.0000,-12.5000,396.5000,2945.5000
3013.0000,-314.5000,-1817.5000,-12.0000,439.0000,2964.5000
3014.0000,-390.0000,-2040.5000,-12.0000,530.0000,2987.0000
3015.0000,-487.0000,-2265.5000,-12.0000,644.5000,3006.5000
3016.0000,-596.0000,-2498.0000,-12.0000,807.5000,3025.5000
3017.0000,-701.0000,-2726.5000,-12.5000,915.0000,3040.0000
3018.0000,-792.5000,-2953.5000,-12.5000,986.0000,3046.5000
3019.0000,-816.0000,-3108.0000,-13.0000,983.5000,3047.0000
3020.0000,-806.5000,-3216.0000,-13.0000,928.0000,3041.5000
3021.0000,-793.0000,-3197.5000,-14.0000,838.0000,3027.5000
3022.0000,-774.0000,-3144.5000,-14.5000,716.5000,3009.0000
3023.0000,-760.5000,-3122.5000,-15.5000,624.5000,2988.0000
3024.0000,-735.0000,-3123.5000,-16.5000,542.5000,2964.5000
3025.0000,-683.0000,-3143.5000,-17.0000,505.0000,2942.5000
3026.0000,-623.5000,-3179.0000,-17.5000,486.0000,2921.5000
3027.0000,-568.0000,-3223.5000,-17.0000,495.0000,2904.0000
3028.0000,-519.0000,-3253.0000,-16.5000,510.5000,2891.5000
3029.0000,-483.5000,-3190.0000,-16.0000,494.0000,2887.0000
3030.0000,-454.0000,-3091.0000,-15.5000,447.5000,2885.5000
3031.0000,-412.5000,-2937.0000,-14.5000,377.0000,2890.5000
3032.0000,-381.0000,-2790.0000,-14.5000,288.5000,2899.0000
3033.0000,-361.0000,-2681.5000,-14.0000,231.5000,2910.0000
3034.0000,-358.5000,-2577.5000,-14.0000,184.0000,2923.0000
3035.0000,-382.5000,-2438.5000,-13.5000,128.5000,2936.0000
3036.0000,-413.5000,-2290.0000,-13.0000,72.5000,2946.0000
3037.0000,-437.0000,-2131.5000,-12.5000,37.5000,2954.5000
3038.0000,-460.5000,-1977.5000,-12.0000,11.0000,2960.0000
3039.0000,-494.0000,-1827.5000,-11.5000,-23.0000,2958.0000
3040.0000,-521.5000,-1688.0000,-11.0000,-50.0000,2953.0000
3041.0000,-533.5000,-1552.5000,-10.5000,-51.5000,2944.5000
3042.0000,-536.5000,-1440.0000,-10.0000,-39.5000,2931.0000
3043.0000,-531.0000,-1353.0000,-9.0000,-30.0000,2917.5000
3044.0000,-521.5000,-1290.0000,-8.5000,-28.5000,2901.5000
3045.0000,-519.0000,-1244.5000,-8.0000,-48.0000,2885.0000
3046.0000,-495.0000,-1193.5000,-7.5000,-70.0000,2857.5000
3047.0000,-445.5000,-1105.5000,-6.5000,-89.5000,2775.5000
3048.0000,-395.5000,-1059.0000,-5.5000,-107.0000,2680.0000
3049.0000,-351.5000,-1059.0000,-4.5000,-130.5000,2572.0000
3050.0000,-306.5000,-1069.0000,-4.0000,-153.0000,2478.5000
3051.0000,-253.5000,-1063.5000,-4.0000,-175.5000,2415.0000
3052.0000,-231.5000,-1048.5000,-4.0000,-208.5000,2365.5000
3053.0000,-242.5000,-1006.0000,-4.0000,-271.5000,2324.0000
3054.0000,-241.0000,-962.0000,-4.0000,-335.5000,2285.0000
3055.0000,-213.5000,-906.5000,-3.5000,-387.5000,2242.5000
3056.0000,-222.0000,-869.5000,-3.0000,-432.5000,2192.5000
3057.0000,-260.0000,-846.0000,-2.5000,-471.0000,2114.0000
3058.0000,-289.5000,-782.5000,-2.5000,-500.5000,2053.5000
3059.0000,-303.0000,-673.0000,-2.5000,-514.0000,2033.0000
3060.0000,-290.0000,-575.0000,-3.5000,-516.0000,2023.0000
3061.0000,-250.5000,-489.5000,-4.5000,-496.5000,2022.0000
3062.0000,-222.0000,-422.0000,-5.0000,-471.0000,2010.5000
3063.0000,-203.5000,-367.0000,-6.0000,-435.5000,1975.0000
3064.0000,-179.0000,-303.5000,-6.5000,-394.0000,1926.0000
3065.0000,-147.0000,-233.0000,-7.0000,-338.5000,1844.5000
3066.0000,-112.5000,-202.5000,-7.0000,-281.0000,1780.5000
3067.0000,-75.0000,-196.5000,-6.5000,-220.0000,1734.5000
3068.0000,-47.5000,-199.5000,-5.0000,-174.0000,1701.0000
3069.0000,-23.5000,-198.0000,-4.0000,-139.5000,1672.5000
3070.0000,-11.0000,-193.0000,-2.5000,-111.0000,1649.5000
3071.0000,-3.0000,-177.5000,-1.0000,-80.5000,1622.5000
3072.0000,16.5000,-161.5000,0.5000,-54.0000,1606.5000
3073.0000,40.5000,-138.5000,2.0000,-24.0000,1596.5000
3074.0000,63.0000,-112.0000,3.5000,-13.0000,1604.0000
3075.0000,86.5000,-71.5000,5.0000,-16.0000,1625.0000
3076.0000,107.0000,0.0000,6.0000,-10.5000,1649.5000
3077.0000,126.5000,96.0000,7.5000,4.0000,1671.5000
3078.0000,129.5000,181.5000,8.5000,30.5000,1633.0000
3079.0000,114.0000,255.0000,9.5000,70.0000,1533.5000
3080.0000,39.0000,276.5000,11.0000,65.5000,1410.0000
3081.0000,-59.5000,271.0000,12.0000,24.0000,1253.5000
3082.0000,-180.5000,219.0000,13.5000,-20.5000,1099.0000
3083.0000,-294.5000,144.0000,14.5000,-67.5000,928.0000
3084.0000,-370.5000,35.5000,15.5000,-140.0000,834.5000
3085.0000,-431.5000,-72.0000,16.5000,-244.5000,782.5000
3086.0000,-494.5000,-127.0000,17.0000,-355.0000,736.0000
3087.0000,-556.5000,-172.5000,17.5000,-480.5000,680.0000
3088.0000,-611.0000,-234.5000,18.0000,-560.0000,645.0000
3089.0000,-666.5000,-303.5000,18.5000,-629.0000,612.5000
3090.0000,-734.0000,-362.5000,18.5000,-701.0000,541.0000
3091.0000,-803.5000,-422.5000,18.0000,-791.5000,440.5000
3092.0000,-888.0000,-503.0000,17.5000,-887.0000,359.5000
3093.0000,-952.0000,-575.0000,17.5000,-1003.5000,289.5000
3094.0000,-964.0000,-619.5000,17.5000,-1153.0000,273.0000
3095.0000,-967.5000,-649.0000,18.0000,-1331.0000,278.5000
3096.0000,-969.5000,-673.0000,19.0000,-1511.0000,284.5000
3097.0000,-960.0000,-680.5000,20.0000,-1692.5000,291.0000
3098.0000,-915.0000,-660.0000,21.0000,-1844.5000,314.0000
3099.0000,-881.0000,-703.5000,22.0000,-1979.0000,354.0000
3100.0000,-873.5000,-932.5000,23.0000,-2083.5000,448.0000
3101.0000,-873.0000,-1135.0000,23.5000,-2173.0000,579.5000
3102.0000,-883.0000,-1277.0000,24.5000,-2235.0000,782.0000
3103.0000,-886.0000,-1349.5000,25.0000,-2286.5000,1021.5000
3104.0000,-884.0000,-1365.5000,25.5000,-2338.5000,1314.5000
3105.0000,-869.5000,-1387.5000,26.0000,-2376.0000,1593.5000
3106.0000,-844.5000,-1444.0000,26.0000,-2362.5000,1753.5000
3107.0000,-786.5000,-1464.5000,26.0000,-2325.0000,1851.5000
3108.0000,-675.0000,-1411.0000,26.5000,-2261.0000,1843.0000
3109.0000,-573.0000,-1340.0000,27.5000,-2193.0000,1816.0000
3110.0000,-473.5000,-1228.0000,28.0000,-2136.5000,1777.0000
3111.0000,-391.5000,-1133.0000,29.0000,-2093.5000,1720.5000
3112.0000,-301.5000,-1014.5000,29.5000,-2063.0000,1583.0000
3113.0000,-246.5000,-930.5000,30.0000,-2039.0000,1424.5000
3114.0000,-204.0000,-840.0000,30.0000,-2021.0000,1207.5000
3115.0000,-127.0000,-766.5000,30.5000,-1999.0000,1024.5000
3116.0000,16.5000,-680.0000,31.0000,-1967.0000,897.5000
3117.0000,154.0000,-583.0000,31.5000,-1932.5000,815.0000
3118.0000,313.0000,-445.0000,32.5000,-1882.5000,804.0000
3119.0000,418.5000,-298.0000,33.0000,-1839.0000,788.5000
3120.0000,504.5000,-125.0000,34.0000,-1800.0000,762.5000
3121.0000,586.5000,51.0000,34.5000,-1754.0000,714.5000
3122.0000,682.5000,245.0000,35.5000,-1685.5000,648.5000
3123.0000,734.5000,429.0000,36.0000,-1620.5000,587.0000
3124.0000,760.5000,618.5000,37.0000,-1550.5000,544.0000
3125.0000,792.5000,775.0000,37.5000,-1490.5000,493.5000
3126.0000,831.5000,920.0000,38.0000,-1431.0000,423.0000
3127.0000,903.5000,1030.5000,38.5000,-1376.5000,366.5000
3128.0000,994.5000,1121.0000,39.0000,-1312.0000,314.5000
3129.0000,1069.5000,1162.0000,39.5000,-1266.5000,279.0000
3130.0000,1137.5000,1178.0000,40.5000,-1236.0000,225.5000
3131.0000,1219.0000,1186.5000,41.0000,-1220.0000,211.0000
3132.0000,1307.0000,1198.0000,41.5000,-1213.0000,213.5000
3133.0000,1330.0000,1179.0000,41.5000,-1190.0000,248.5000
3134.0000,1318.5000,1153.0000,42.0000,-1145.0000,296.0000
3135.0000,1276.0000,1127.5000,42.0000,-1088.5000,343.0000
3136.0000,1220.0000,1109.0000,42.0000,-1016.5000,383.5000
3137.0000,1154.0000,1092.0000,42.0000,-966.0000,399.0000
3138.0000,1092.5000,1086.0000,42.0000,-927.5000,391.0000
3139.0000,1059.5000,1113.5000,42.0000,-890.0000,363.0000
3140.0000,1048.0000,1164.0000,42.0000,-844.0000,322.0000
3141.0000,1060.5000,1234.5000,42.0000,-797.0000,271.5000
3142.0000,1087.0000,1314.0000,41.5000,-746.0000,221.0000
3143.0000,1105.5000,1386.5000,41.5000,-717.0000,158.5000
3144.0000,1120.5000,1451.0000,40.5000,-699.5000,99.0000
3145.0000,1133.5000,1509.5000,40.0000,-693.0000,61.5000
3146.0000,1146.0000,1556.0000,39.5000,-687.0000,52.5000
3147.0000,1171.5000,1596.5000,38.5000,-688.5000,66.5000
3148.0000,1193.0000,1625.5000,38.0000,-690.0000,111.0000
3149.0000,1221.0000,1642.0000,37.0000,-665.5000,195.0000
3150.0000,1230.0000,1645.5000,35.5000,-626.5000,304.0000
3151.0000,1214.0000,1632.5000,34.5000,-604.0000,401.0000
3152.0000,1198.5000,1613.5000,33.0000,-587.0000,493.5000
3153.0000,1223.0000,1602.0000,31.5000,-570.5000,572.5000
3154.0000,1246.5000,1588.0000,30.0000,-550.5000,643.5000
3155.0000,1253.0000,1564.0000,28.0000,-554.5000,701.5000
3156.0000,1276.5000,1566.5000,26.5000,-566.5000,750.0000
3157.0000,1356.0000,1631.0000,25.5000,-537.5000,822.5000
3158.0000,1415.0000,1698.5000,25.0000,-500.0000,888.5000
3159.0000,1419.5000,1741.0000,25.0000,-505.5000,890.0000
3160.0000,1400.5000,1781.0000,25.0000,-529.0000,857.5000
3161.0000,1348.5000,1834.0000,25.5000,-538.0000,813.5000
3162.0000,1327.5000,1884.5000,25.5000,-541.0000,769.5000
3163.0000,1346.5000,1929.0000,25.0000,-549.5000,739.5000
3164.0000,1383.0000,1967.5000,25.0000,-560.5000,720.5000
3165.0000,1422.5000,2009.0000,24.5000,-576.5000,709.5000
3166.0000,1459.0000,2053.0000,23.5000,-584.0000,715.5000
3167.0000,1492.5000,2108.5000,22.5000,-564.5000,746.5000
3168.0000,1512.5000,2138.0000,21.5000,-543.5000,792.0000
3169.0000,1524.0000,2151.5000,21.0000,-536.0000,844.5000
3170.0000,1536.5000,2169.0000,20.0000,-527.0000,912.0000
3171.0000,1565.5000,2218.0000,19.5000,-495.5000,1018.5000
3172.0000,1554.5000,2249.0000,18.5000,-468.5000,1121.0000
3173.0000,1504.0000,2267.0000,17.5000,-465.0000,1207.5000
3174.0000,1440.5000,2294.5000,16.0000,-462.5000,1287.0000
3175.0000,1368.0000,2347.0000,14.5000,-450.0000,1385.0000
3176.0000,1316.5000,2402.0000,13.0000,-435.0000,1468.5000
3177.0000,1288.5000,2469.0000,11.0000,-422.5000,1533.0000
3178.0000,1291.5000,2497.5000,9.0000,-405.0000,1556.5000
3179.0000,1327.5000,2491.0000,7.5000,-365.0000,1519.5000
3180.0000,1366.0000,2445.0000,6.5000,-332.0000,1443.0000
3181.0000,1407.5000,2356.0000,5.0000,-307.0000,1301.5000
3182.0000,1463.0000,2312.5000,4.0000,-271.0000,1177.0000
3183.0000,1531.0000,2294.0000,3.0000,-189.5000,1077.5000
3184.0000,1573.0000,2279.0000,3.0000,-125.0000,998.0000
3185.0000,1595.5000,2254.5000,3.0000,-75.5000,920.5000
3186.0000,1601.0000,2230.5000,3.0000,-38.0000,876.0000
3187.0000,1593.0000,2199.5000,3.5000,6.5000,873.5000
3188.0000,1588.0000,2174.0000,4.0000,36.0000,881.0000
3189.0000,1583.0000,2142.5000,4.5000,59.0000,888.5000
3190.0000,1605.5000,2094.5000,4.5000,87.0000,893.0000
3191.0000,1649.5000,2032.5000,5.0000,129.0000,888.5000
3192.0000,1703.0000,1979.0000,5.0000,182.0000,874.0000
3193.0000,1763.5000,1928.5000,5.0000,258.0000,848.5000
3194.0000,1803.0000,1880.5000,5.5000,326.0000,827.0000
3195.0000,1843.0000,1836.0000,5.5000,396.0000,809.0000
3196.0000,1891.0000,1807.0000,6.0000,461.0000,792.0000
3197.0000,1955.0000,1793.5000,6.5000,533.5000,773.0000
3198.0000,2051.0000,1802.5000,7.0000,583.5000,739.5000
3199.0000,2162.0000,1824.5000,7.5000,623.5000,690.0000
3200.0000,2258.0000,1852.5000,8.0000,674.0000,640.5000
3201.0000,2339.0000,1883.0000,8.0000,747.5000,589.0000
3202.0000,2358.5000,1900.0000,7.5000,801.0000,542.0000
3203.0000,2357.0000,1909.0000,7.0000,845.5000,489.5000
3204.0000,2336.0000,1893.0000,6.5000,876.0000,449.5000
3205.0000,2321.0000,1872.0000,5.5000,903.0000,409.5000
3206.0000,2335.0000,1865.0000,5.0000,929.0000,397.5000
3207.0000,2362.0000,1862.0000,5.0000,960.5000,396.0000
3208.0000,2418.0000,1858.5000,4.5000,982.0000,385.5000
3209.0000,2470.0000,1848.0000,4.5000,1005.5000,362.5000
3210.0000,2513.0000,1825.0000,4.0000,1036.5000,321.5000
3211.0000,2554.0000,1795.5000,3.0000,1077.5000,268.0000
3212.0000,2627.0000,1759.5000,2.0000,1132.0000,244.0000
3213.0000,2688.0000,1723.5000,1.0000,1192.5000,237.0000
3214.0000,2734.0000,1671.5000,0.0000,1230.5000,242.0000
3215.0000,2767.5000,1639.0000,0.0000,1260.5000,251.0000
3216.0000,2795.0000,1659.0000,-0.5000,1290.0000,243.0000
3217.0000,2810.0000,1695.0000,-0.5000,1322.5000,225.0000
3218.0000,2800.0000,1738.5000,0.0000,1355.5000,200.0000
3219.0000,2807.0000,1763.5000,0.0000,1386.5000,180.5000
3220.0000,2850.0000,1753.5000,0.0000,1410.0000,190.5000
3221.0000,2912.0000,1737.0000,0.0000,1429.5000,213.0000
3222.0000,2996.5000,1716.0000,0.0000,1442.5000,252.0000
3223.0000,3083.5000,1703.0000,0.0000,1449.0000,299.0000
3224.0000,3185.0000,1701.0000,0.5000,1444.5000,355.0000
3225.0000,3272.5000,1702.5000,1.0000,1439.5000,404.5000
3226.0000,3350.0000,1699.5000,1.5000,1439.0000,421.5000
3227.0000,3422.5000,1694.5000,2.5000,1444.5000,429.5000
3228.0000,3510.0000,1684.0000,4.0000,1462.5000,445.5000
3229.0000,3568.5000,1670.0000,5.0000,1482.5000,454.0000
3230.0000,3606.0000,1645.5000,6.5000,1504.5000,436.0000
3231.0000,3597.5000,1620.0000,7.5000,1523.0000,414.0000
3232.0000,3544.0000,1590.5000,8.0000,1549.0000,410.0000
3233.0000,3493.5000,1560.0000,9.0000,1572.5000,412.0000
